location,date,grocery,parks,residential,retail_rec,transit,workplace,GPL_CD,GSS_CD,GSS_NM,GSS_ENTITY_CD,GSS_ENTITY_NM,REGION_CD,REGION_NM,AREALHECT,ALL_AGES,pop_under_10,pop_10_19,pop_20_29,pop_30_39,pop_40_49,pop_50_59,pop_60_69,pop_70_79,pop_80_89,pop_over_90,pop_over_70,pop_under_30,CTY18NM.x,county_gdp_pc,county_gdp_pc_growth,Area_Name,la_gdp_pc,la_gdp_pc_growth,final_gdp_cap,final_gdp_pc_growth,CTY18NM.y,county_remain,county_pop,Area,la_remain,final_remain,log_population,log_area,density,income_quint
Northamptonshire,2020-03-26,-22.686,-23.282,25.339,-69.905,-58.704,-58.548,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-03-27,-24.433,-28.943,26.486,-72.495,-60.817,-59.659,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-03-28,-36.364,-61.382,18.006,-82.757,-68.975,-49.499,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-03-29,-42.485,-58.607,14.386,-84.162,-70.541,-46.755,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-03-30,-29.584,-42.754,25.803,-72.45,-62.657,-62.293,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-03-31,-24.398,-25.199,25.939,-70.641,-61.644,-63.18,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-01,-27.843,-35.275,27.012,-72.583,-63.795,-63.496,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-02,-26.617,-29.971,27.213,-71.817,-63.234,-63.653,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-03,-26.222,-28.943,27.38,-73.651,-63.541,-62.926,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-04,-32.95,-41.507,17.281,-80.302,-66.431,-49.231,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-05,-37.026,-37.305,13.642,-81.032,-67.055,-46.18,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-06,-27.246,-28.18,25.842,-69.967,-63.426,-63.906,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-07,-24.272,-14.932,26.405,-69.5,-59.197,-64.462,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-08,-22.006,-14.317,26.321,-69.77,-59.844,-64.1,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-09,-13.719,-17.866,26.092,-66.353,-59.244,-64.261,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-10,-28.797,-24.222,31.803,-75.934,-68.152,-78.997,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northamptonshire,2020-04-11,-29.293,-42.155,17.689,-79.897,-66.559,-52.534,GGL097,E10000021,Northamptonshire,E10,County,E12000004,East Midlands,236400.52,747622,13.09364892953926,11.75259690057275,11.007032965857077,13.130298466337267,13.55471080305288,14.014702617097946,10.824721583902026,8.230228644956943,3.5876418831976586,0.8044172054861949,12.622287733640796,35.85327879596909,Northamptonshire,28829.552119921565,0.33613671079770263,NA,NA,NA,28829.552119921565,0.33613671079770263,Northamptonshire,40.82201278085789,514050,NA,NA,40.82201278085789,13.524652781631902,12.37328276417325,3.1625226543494915,4th Quintile
Northumberland,2020-02-29,3.024,-1.747,-0.067,5.712,2.485,3.896,GGL098,E06000057,Northumberland,E06,Unitary Authority,E12000001,North East,501833.91,320274,9.955538070527112,10.341145394256168,9.662976076734296,10.836346378413483,11.989421557791141,15.628805335431537,14.37175668333989,11.107364319301597,5.061603502001411,1.0450426822033634,17.21401050350637,29.959659541517574,NA,NA,NA,Northumberland,18978,-2.9,18978,-2.9,NA,NA,NA,Northumberland,45.89,45.89,12.676932158403002,13.12602448735505,0.6382071709741576,1st Quintile
Northumberland,2020-03-01,2.851,-19.068,0.264,4.204,-4.432,-0.859,GGL098,E06000057,Northumberland,E06,Unitary Authority,E12000001,North East,501833.91,320274,9.955538070527112,10.341145394256168,9.662976076734296,10.836346378413483,11.989421557791141,15.628805335431537,14.37175668333989,11.107364319301597,5.061603502001411,1.0450426822033634,17.21401050350637,29.959659541517574,NA,NA,NA,Northumberland,18978,-2.9,18978,-2.9,NA,NA,NA,Northumberland,45.89,45.89,12.676932158403002,13.12602448735505,0.6382071709741576,1st Quintile
Northumberland,2020-03-02,4.67,27.053,-0.086,8.503,2.242,0.346,GGL098,E06000057,Northumberland,E06,Unitary Authority,E12000001,North East,501833.91,320274,9.955538070527112,10.341145394256168,9.662976076734296,10.836346378413483,11.989421557791141,15.628805335431537,14.37175668333989,11.107364319301597,5.061603502001411,1.0450426822033634,17.21401050350637,29.959659541517574,NA,NA,NA,Northumberland,18978,-2.9,18978,-2.9,NA,NA,NA,Northumberland,45.89,45.89,12.676932158403002,13.12602448735505,0.6382071709741576,1st Quintile
Northumberland,2020-03-03,2.545,24.104,0.147,8.113,1.835,0.42,GGL098,E06000057,Northumberland,E06,Unitary Authority,E12000001,North East,501833.91,320274,9.955538070527112,10.341145394256168,9.662976076734296,10.836346378413483,11.989421557791141,15.628805335431537,14.37175668333989,11.107364319301597,5.061603502001411,1.0450426822033634,17.21401050350637,29.959659541517574,NA,NA,NA,Northumberland,18978,-2.9,18978,-2.9,NA,NA,NA,Northumberland,45.89,45.89,12.676932158403002,13.12602448735505,0.6382071709741576,1st Quintile
